icao,callsign,lat,lon,alt,gs,trk,vr
A01107,FAKE,39.16328874129727,-80.00997106235451,22220,541.099443943788,231.68366867805574,-251
A00601,FAKE,40.87199758343114,-79.23415989326068,30663,474.164509046246,31.508198338542446,-737
A00223,FAKE,40.33431986181031,-79.3463220964952,37408,166.37619300076236,140.52501718531514,-2642
A00239,FAKE,40.6444831672972,-79.26927387479486,29630,391.00214387337047,97.97077915264641,1336
A00714,FAKE,40.65576473550632,-78.74491916033793,39943,367.6566330612203,204.09709692371285,2171
A00035,FAKE,40.55045743151065,-80.22180972463438,27809,316.72786162544577,288.17435565649237,2012
A00638,FAKE,39.47625512769789,-80.4667040887917,39694,484.71107481830217,194.11006038504516,-2595
A01181,FAKE,39.397277998243176,-81.0977260897906,37564,171.109606210783,109.22148324833059,-2447
A00237,FAKE,40.60741302724307,-80.89830035236693,29804,408.1542149657055,149.1828750452341,-2719
A00368,FAKE,41.1050508613269,-79.08927944942275,39880,535.0361309672298,329.2672790485536,-2423
A00060,FAKE,41.50009613137768,-80.13460328977533,39289,461.24691039247153,86.74398221291293,-2649
A00322,FAKE,41.18180827000362,-79.31363445312297,37852,325.0145441666772,143.75565262117306,246
A01099,FAKE,40.438068849144244,-80.12566792235371,36825,188.71362208605183,51.82491310245656,1698
A00454,FAKE,41.233985780555116,-80.52020425382389,23816,447.3237454858407,149.18890181740153,2273
A00397,FAKE,40.08371384753817,-80.37244385551003,22374,563.9939009014779,145.00324366090558,2850
A01128,FAKE,40.51474101905325,-79.31395607447277,31428,416.15596356529176,109.09317890199952,-1690
A01087,FAKE,39.11478216830302,-79.59513357334754,25254,381.32423259961627,273.28431518431915,1526
A00691,FAKE,40.157750356903726,-80.52175149528004,37868,405.9421168548418,167.36612553911863,-2035
A00742,FAKE,39.411138291613284,-78.95072672234542,25916,494.5041319552573,117.04360807156775,-676
A00217,FAKE,40.889997037802026,-80.13459405540932,26583,160.7137888350176,46.8209249535227,-828
A00385,FAKE,41.12536153242323,-79.10382501415762,34747,109.48983830179456,341.80214728060145,-2964
A00058,FAKE,41.30108462151282,-79.54803606988676,23448,445.1248556018675,258.5519756252106,1014
A00412,FAKE,40.87245416955275,-80.40385781230721,38496,518.767688353093,294.6305325200781,2191
A00748,FAKE,40.2971129956962,-79.88682217428767,38429,102.76382291513677,237.52945116256285,1424
A01140,FAKE,40.454634326787044,-80.92530616134148,29709,438.6982323633589,212.8083845047387,-2172
A01045,FAKE,40.45348710970436,-78.87456703216439,22643,584.8482573932624,145.60024970730808,-1859
A00532,FAKE,40.72256718338548,-79.80998071121718,23829,106.39243914916432,304.7371688037995,-2163
A00547,FAKE,39.86946245458537,-81.09253507415316,21789,394.4007228946484,258.73190684617526,1921
A00048,FAKE,40.32557305719761,-78.69588430118353,23073,306.1490006159313,286.44348693907324,791
A01186,FAKE,40.0140377035669,-79.04120844988638,35229,416.8554472346904,162.04129067596477,-1995
A01143,FAKE,40.18368232001308,-79.56682010766102,29779,152.67130051630298,114.48288028210428,-1680
A00396,FAKE,41.31064424602981,-80.36705256062572,21825,369.7270381256261,19.586994813267125,-246
A00405,FAKE,39.932216157188705,-78.74358628064476,28745,581.1442972752818,59.57082074662119,558
A00830,FAKE,40.70005267932148,-79.90763715117727,32778,224.73729486683905,287.5635555496395,-297
A00780,FAKE,40.64328117760763,-79.9340346073471,27013,372.93484602909024,142.0507534704714,-2990
A01112,FAKE,39.10850254368354,-80.21467993680113,20585,351.62224314469046,336.17934035071454,1047
A00393,FAKE,40.944900388952185,-80.46479934808707,36615,293.4517340043567,256.5699417832891,1717
A00629,FAKE,40.56456761834369,-78.51851739067102,23953,429.1778299879591,78.8089084312865,-715
A00794,FAKE,39.8439499605091,-80.23788107595854,28889,319.4170826411877,54.116583427736835,2772
A01015,FAKE,39.864947440872804,-81.48425010734533,40040,571.4432728616615,222.11135838635082,-1059
A00603,FAKE,40.56465748538698,-78.47096811716564,29972,203.0589336973774,327.4555441630909,2692
A00584,FAKE,39.653448521134166,-79.29547120637712,24489,548.0219504638294,345.60889987808855,373
A00340,FAKE,39.80020941406405,-81.21914681176655,36694,188.58437398047647,174.6996693673682,-2540
A00166,FAKE,41.36325853426957,-79.30792335821386,22457,443.8973217290076,157.21853646676666,2511
A00284,FAKE,40.70095331343009,-79.79437465134578,34237,498.83893833744145,323.0072410971518,-1014
A00061,FAKE,41.907638786407766,-80.67891292275401,32187,391.9385219480927,330.365957348452,-1881
A00059,FAKE,41.72202015859544,-78.96878833982643,38237,325.3303088627458,97.98484939955544,-2699
A00855,FAKE,39.45037791333949,-78.93407795371579,29297,256.36183897122817,57.88577158508421,-19
A01086,FAKE,38.9328555235766,-78.95768350838662,21683,330.73536233652953,237.73464199962123,-1740
A00877,FAKE,39.26768473913174,-80.89456874561832,30515,372.8740916542531,318.46295830560564,2440
A01107,FAKE,40.471507370832995,-79.61314237308257,37285,359.90376776642984,129.21708046689474,-1537
A00601,FAKE,41.224270521121234,-80.73545118917976,30681,270.3122694368276,64.71156561318371,2522
A00223,FAKE,41.41062592200618,-80.6210993973495,32979,102.02843103120476,85.20034581996933,2396
A00239,FAKE,41.244532206710744,-80.22552856001867,23111,588.8820088784963,120.52769005544927,-2754
A00714,FAKE,39.74505476721857,-79.14198151226563,31757,290.9041823136241,254.40739552301443,-107
A00035,FAKE,41.12698544862678,-79.4260203928046,26716,221.1805205271938,216.8263950880966,-177
A00638,FAKE,41.10392114395757,-80.42082443589109,23163,196.85967973401375,54.53280825677319,783
A01181,FAKE,39.62100937828253,-79.54599506165441,22347,394.97087573924784,197.6772043829251,-2532
A00237,FAKE,40.008862755813794,-81.02397357137203,23486,538.9271149543765,128.92508375118328,-1955
A00368,FAKE,40.9522029152985,-80.01848387251476,36947,531.9943675516365,183.06154561333616,-639
A00060,FAKE,40.93598661436194,-79.63272127806927,35376,144.34986950141072,293.03256670009335,2533
A00322,FAKE,40.42846203443965,-78.59441600761397,28806,476.08570703492677,112.7903234795202,-1776
A01099,FAKE,39.63159478654392,-80.31415925525687,34804,544.8148902516573,60.8743964896097,2803
A00454,FAKE,40.29077894292811,-80.17015407285992,22004,155.93966181675808,323.52302579438447,2388
A00397,FAKE,41.10802421237455,-79.71257809213361,24004,173.78018756511202,208.76732628132444,2501
A01128,FAKE,40.412334681560004,-78.41139662678562,34761,597.4568186493536,198.79347709884556,2480
A01087,FAKE,40.08355208140776,-78.45692129685482,37067,119.80343818989333,230.36708266279197,1520
A00691,FAKE,40.748788879379056,-80.64007377304397,33765,487.7050653294806,41.121435618507086,1640
A00742,FAKE,40.053656680651564,-78.9470585585483,33452,175.1457725899112,247.58732515640315,-827
A00217,FAKE,41.19242077396458,-80.71364576496251,32309,451.36673807577336,97.00014759966123,-1170
A00385,FAKE,41.08390316555965,-80.81079508320214,24958,415.30267389695916,358.59889035712456,925
A00058,FAKE,40.30684672290375,-79.89651801889676,32171,504.8727206718254,172.59101810734114,1057
A00412,FAKE,41.26877379503378,-78.80343287911302,24899,159.4421204079097,8.113192097775103,-1763
A00748,FAKE,39.926898453142634,-79.3349525174397,23701,220.9158539800805,172.94460672736665,51
A01140,FAKE,39.38673353760937,-80.95649434693516,38728,487.47033579530165,128.1143769011293,-858
A01045,FAKE,39.19334286830121,-80.54878551740728,21163,420.2872079351347,298.778704058796,-1432
A00532,FAKE,41.266708919162376,-80.93874619440464,21068,274.52779487471935,160.86086700814252,1694
A00547,FAKE,39.51198478527509,-80.25477542789015,31367,143.42002015800944,176.23120857896876,-755
A00048,FAKE,40.3063812346712,-80.7640838120369,32898,199.2066450515128,346.73053684052434,-858
A01186,FAKE,40.36524461383028,-79.13354839995037,38156,316.3038484587784,129.89152080335697,1953
A01143,FAKE,39.14692644627228,-81.54826526997958,28231,143.9472534384538,117.7697389842239,1839
A00396,FAKE,41.27849389747774,-80.2368099808888,24646,113.34773265550282,120.3149099852329,-1140
A00405,FAKE,40.08725295750724,-80.73729227213792,20654,270.8358498108451,94.9392823560459,756
A00830,FAKE,40.64769473830231,-79.5258212257753,27416,534.6555412881814,11.69171236234869,-1946
A00780,FAKE,40.26344182130416,-80.18415843091368,34781,372.4777439030334,102.0771044618936,56
A01112,FAKE,40.139399816597404,-80.31029999863303,32328,469.9978374261801,20.582881171393296,1177
A00393,FAKE,40.4339142546645,-81.22728638928828,31658,469.8220798167606,335.20427832517146,-2506
A00629,FAKE,40.55837625965314,-79.9768274047233,33626,198.5316864198169,107.50253526502732,-73
A00794,FAKE,40.17744191477994,-80.96033038035714,27626,448.48694637560095,159.6724700591382,2627
A01015,FAKE,40.31416157984487,-81.68780691506926,30687,321.5876301517968,312.77407758718607,-1073
A00603,FAKE,40.67666552942301,-79.16165044313595,21299,376.1645948563426,91.32902116335394,-2884
A00584,FAKE,39.63741807813709,-80.42798484729755,30851,116.61653601408341,20.47332507770185,-690
A00340,FAKE,40.56248874348146,-81.029735218971,39976,509.4618142723497,239.0059609654956,229
A00166,FAKE,41.6205977354819,-81.07453102957092,35999,302.8380582256157,103.88432877086306,-814
A00284,FAKE,41.290939976915034,-79.17420432930884,35109,526.3041199715042,31.167180846411878,-2842
A00061,FAKE,41.70667004423888,-79.2223054970531,39631,462.7980776624342,12.290646597794506,1234
A00059,FAKE,41.394755551636514,-79.9601352523552,32572,532.5660783733831,126.69808160308976,-177
A00855,FAKE,40.6787453099285,-80.25956146271972,27621,590.5006959132962,215.97923406945128,2530
A01086,FAKE,38.9339065721683,-78.78943114667561,35840,209.86662494229776,187.3177878293149,-1478
A00877,FAKE,39.30942076267978,-79.8275055974681,36377,412.16480498094626,122.80056344217901,-2089
A01107,FAKE,39.97966126935556,-79.50223033842373,35905,177.04507096271945,352.61488705657877,-79
A00601,FAKE,40.729738707025426,-80.42970657814543,20357,402.4095913715721,181.75116123564305,-1724
A00223,FAKE,41.00068186938366,-80.50442469274286,25227,162.9822414138751,114.95747965255008,2004
A00239,FAKE,40.75868462131451,-80.40422592787598,31689,599.9790450490946,163.8396210136241,1244
A00714,FAKE,40.64760837504796,-79.67554984679438,29756,289.80306707915724,336.8336044570244,2400
A00035,FAKE,41.12686254568515,-80.44651910585661,20754,438.82900447755327,201.59045790796793,266
A00638,FAKE,41.0760188240262,-79.71252806838507,27126,392.9604233486707,181.3405267964843,-1937
A01181,FAKE,38.8528676607903,-80.40939204999538,23522,322.5697936946517,45.6176811603868,-2216
A00237,FAKE,40.79842467884967,-79.24629882465933,33326,206.49049266989914,314.4554878356749,-167
A00368,FAKE,40.4320256747182,-79.32924516864318,25640,387.4972189944591,314.7755581882543,-1609
A00060,FAKE,41.53906928379079,-79.19304757974056,30594,152.20750209315452,337.0908658850687,-2267
A00322,FAKE,40.78252940453606,-79.02138488825291,20235,531.8863850788471,274.616497632261,2020
A01099,FAKE,40.3888573177683,-80.31438874545893,21721,373.4608902985469,162.0440907551743,2271
A00454,FAKE,40.83427457566063,-79.86265213512662,41000,391.4154012000693,66.77808016001084,1011
A00397,FAKE,39.945038733972005,-78.64639160653745,21809,337.95179944224327,264.1699793680977,791
A01128,FAKE,39.57750436171718,-79.42146140135632,22399,415.73484252428153,294.49489752775855,-2021
A01087,FAKE,39.10993790731476,-80.55828000746942,25111,424.8363469317037,125.86285187913221,2757
A00691,FAKE,39.29565936319884,-78.67561166902449,26567,290.65377008302767,89.27138519452957,-2555
A00742,FAKE,40.75642962475849,-81.08844894294833,28315,478.38763726058863,85.04020551845267,1910
A00217,FAKE,40.85335788246459,-80.24203275340147,35582,589.7534630320072,166.50693248426828,-1509
A00385,FAKE,40.43746614228047,-78.78731198823046,29955,434.9265799149347,213.7816799007246,-2901
A00058,FAKE,40.769656741567076,-80.64666766054211,32146,230.22494757903513,356.24749883275894,852
A00412,FAKE,40.54169035216492,-79.6534709715201,34345,287.51248846134,0.7092857729259647,-836
A00748,FAKE,39.84986043131055,-80.860184451385,24722,346.50423970483587,135.5718361224729,-1226
A01140,FAKE,39.98272251212655,-81.14361432792099,30006,219.93615574888577,67.81652997639141,-2817
A01045,FAKE,39.76275688622902,-79.38059760714054,33241,188.50103620246014,67.4031018455392,-959
A00532,FAKE,40.01455620550713,-80.39136500282827,23900,309.74499827281534,195.88579373666568,2639
A00547,FAKE,39.51490103241373,-79.95505719296682,27988,429.24075138537285,340.4660041245879,1193
A00048,FAKE,40.7447132038931,-80.44927158172052,26794,527.6386432435686,303.2435440874293,2774
A01186,FAKE,39.9713158969921,-78.7214524140774,39221,237.46430854116437,155.0104177434923,-2216
A01143,FAKE,40.564720644996854,-79.6711372283303,37924,368.1426532888218,315.3662664011798,-2201
A00396,FAKE,40.79060828752156,-78.82259730258716,34246,273.94633472184995,115.14533091738657,-695
A00405,FAKE,41.420013774720715,-80.8953448836526,38246,556.7974530497922,350.02660131576835,345
A00830,FAKE,39.487365472455,-79.62501989732205,40282,417.72636863406916,104.13762600607532,528
A00780,FAKE,40.55805514321903,-80.46354685168397,27248,436.012297912112,247.89308279910935,2632
A01112,FAKE,39.10459590683184,-80.41412342937872,36570,169.334001870856,119.96534655757425,1962
A00393,FAKE,41.002867429012355,-81.4081033082001,32011,323.88375873993573,336.0905420791572,1608
A00629,FAKE,39.84167688784963,-80.2029946416365,40799,147.32809154401673,4.702400121642416,-217
A00794,FAKE,39.8823759591328,-79.87290702124758,31664,435.3801959340518,323.76922452476975,717
A01015,FAKE,39.218517394815564,-80.1627106936605,33633,536.9167342301523,248.48773236109065,-1189
A00603,FAKE,40.53929044266908,-79.81467699761548,38389,482.2517786293257,323.72509399606156,-1616
A00584,FAKE,40.69280122620014,-78.57595919761752,31287,541.5430171129057,187.70814975560262,-1455
A00340,FAKE,40.334446284332664,-80.65528974297419,32820,192.61222577964074,41.3360221591383,307
A00166,FAKE,40.47572118382279,-79.53932577007014,31952,338.14565101800105,38.45817725202976,-2938
A00284,FAKE,40.29299706592993,-79.31245337708943,25975,312.10080251773786,345.3044680080031,-2466
A00061,FAKE,41.399601867629265,-80.62483032992237,20915,575.7377221735866,349.5573837568743,-2320
A00059,FAKE,41.78051699807584,-80.85642688531254,40643,313.4709706885909,130.70698442088946,-22
A00855,FAKE,39.98497747384597,-79.20271620440302,38983,338.91922555311345,137.81476046329502,-2449
A01086,FAKE,39.020702955180965,-79.20603222155061,39420,524.0168301937003,297.96297608011736,-2794
A00877,FAKE,39.52090315332722,-78.86413292657552,26722,378.69760849486033,35.32451559465616,817
A01107,FAKE,39.954680706939506,-80.49447627584458,31702,249.10239358418787,308.8618463259568,-786
A00601,FAKE,39.8373730541631,-78.87734366649474,20553,336.7916931167555,65.82673559139096,-587
A00223,FAKE,40.284649181122276,-79.81044626950329,26184,272.61752742816805,258.2331170772082,2673
A00239,FAKE,41.33438847264253,-79.73637299678775,21608,593.7212293625296,160.94050550537838,-1278
A00714,FAKE,40.38993112671552,-79.3150753279825,30877,354.8568304299023,162.09639450033185,1230
A00035,FAKE,41.26562759379458,-80.4611020318533,25898,488.1537156739716,46.295186461365454,-513
A00638,FAKE,40.26871628620204,-78.46825899193044,29704,395.79803014018194,93.82624911577585,125
A01181,FAKE,39.56758468359408,-81.059448963876,38861,242.56184236033076,209.37867380145332,-337
A00237,FAKE,40.80546068779209,-78.90648447962523,37010,510.6192301557325,114.4467394641751,-1320
A00368,FAKE,40.22129272262821,-80.63764196563736,26548,209.49984074864324,117.80530561157529,-2004
A00060,FAKE,41.372825001377926,-81.1590858771703,31695,539.4426797639869,178.35160476125336,-2991
A00322,FAKE,41.0032301356403,-80.05596246888987,39179,139.7558755038831,43.22645309652683,2216
A01099,FAKE,40.522106749601384,-81.1310573017839,30830,365.8551823201763,310.32712361480446,-982
A00454,FAKE,41.21408499012813,-78.627762677638,37004,504.75593063565987,173.81423245375663,-1865
A00397,FAKE,39.97187915059986,-79.9698157917641,37074,247.1464313967299,208.3528738670367,-1723
A01128,FAKE,39.16799029024989,-79.60259844602757,34563,443.4418771785882,81.80974112639825,-61
A01087,FAKE,39.42538743378555,-78.76200309977315,26601,298.92335069539337,101.02575820041015,-2541
A00691,FAKE,39.366868007137136,-79.13220530374655,37707,202.0977211079968,192.1794057693876,1037
A00742,FAKE,39.82627341199988,-80.95291576084512,25736,359.72102271997363,257.7590040668047,-537
A00217,FAKE,41.616692826686545,-79.24144444039078,29412,166.40047818915622,249.4126336835661,1703
A00385,FAKE,41.11613323231271,-79.68409682357526,38549,332.85015907671874,110.54103768684142,66
A00058,FAKE,40.74232759245922,-78.88855525637057,23169,499.8242034376709,278.2095031542645,-2718
A00412,FAKE,40.28715552395439,-79.6175571422093,38408,570.2054712824208,258.22472536191583,-2137
A00748,FAKE,39.639953137916926,-80.70901754044422,39554,468.02519879867435,326.3796915513054,356
A01140,FAKE,39.58956263583773,-81.41925969182658,38547,549.435421699809,303.8239679827045,-2583
